utc_time,temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2008-07-29 00:00:00+00:00,17.11,100.0,0.0,0.0,0.0,434.87,2.64,136.0,85983.0
2008-07-29 01:00:00+00:00,16.52,100.0,0.0,0.0,0.0,437.68,2.45,112.0,86025.0
2008-07-29 02:00:00+00:00,15.92,100.0,0.0,0.0,0.0,440.5,2.25,89.0,86068.0
2008-07-29 03:00:00+00:00,15.8,100.0,0.0,0.0,0.0,440.42,1.95,79.0,86070.0
2008-07-29 04:00:00+00:00,15.68,100.0,0.0,0.0,0.0,440.33,1.65,70.0,86073.0
2008-07-29 05:00:00+00:00,15.56,100.0,0.0,0.0,0.0,440.25,1.35,60.0,86076.0
2008-07-29 06:00:00+00:00,15.51,100.0,0.0,0.0,0.0,440.28,1.45,53.0,86025.0
2008-07-29 07:00:00+00:00,15.46,100.0,0.0,0.0,0.0,440.32,1.54,46.0,85974.0
2008-07-29 08:00:00+00:00,15.41,100.0,0.0,0.0,0.0,440.35,1.64,38.0,85923.0
2008-07-29 09:00:00+00:00,15.7,100.0,0.0,0.0,0.0,440.27,1.83,34.0,85929.0
2008-07-29 10:00:00+00:00,15.99,100.0,0.0,0.0,0.0,440.18,2.02,30.0,85934.0
2008-07-29 11:00:00+00:00,16.28,100.0,0.0,0.0,0.0,440.1,2.21,26.0,85940.0
2008-07-29 12:00:00+00:00,17.25,98.46,74.0,233.91,44.0,439.38,2.42,41.0,85983.0
2008-07-29 13:00:00+00:00,18.22,96.91,299.0,559.44,94.0,438.67,2.63,56.0,86025.0
2008-07-29 14:00:00+00:00,19.19,95.37,533.0,706.21,121.0,437.95,2.84,71.0,86068.0
2008-07-29 15:00:00+00:00,20.08,89.96,738.0,783.67,139.0,437.25,2.86,110.0,86048.0
2008-07-29 16:00:00+00:00,20.97,84.56,889.0,823.88,150.0,436.55,2.89,150.0,86028.0
2008-07-29 17:00:00+00:00,21.87,79.15,975.0,843.42,155.0,435.85,2.91,189.0,86008.0
2008-07-29 18:00:00+00:00,21.55,81.8,835.0,384.78,456.0,435.27,2.78,202.0,85966.0
2008-07-29 19:00:00+00:00,21.23,84.44,724.0,277.2,465.0,434.68,2.65,215.0,85923.0
2008-07-29 20:00:00+00:00,20.91,87.09,643.0,315.6,383.0,434.1,2.52,228.0,85881.0
2008-07-29 21:00:00+00:00,20.03,91.39,291.0,37.83,266.0,434.7,2.18,240.0,85898.0
2008-07-29 22:00:00+00:00,19.15,95.7,183.0,26.28,171.0,435.3,1.84,251.0,85915.0
2008-07-29 23:00:00+00:00,18.27,100.0,145.0,333.18,70.0,435.9,1.5,263.0,85932.0
2008-07-30 00:00:00+00:00,17.71,100.0,0.0,0.0,0.0,435.6,1.41,252.0,86002.0
2008-07-30 01:00:00+00:00,17.15,100.0,0.0,0.0,0.0,435.3,1.32,241.0,86073.0
2008-07-30 02:00:00+00:00,16.59,100.0,0.0,0.0,0.0,435.0,1.23,230.0,86144.0
2008-07-30 03:00:00+00:00,16.09,100.0,0.0,0.0,0.0,435.47,1.4,255.0,86152.0
2008-07-30 04:00:00+00:00,15.59,100.0,0.0,0.0,0.0,435.93,1.58,280.0,86161.0
2008-07-30 05:00:00+00:00,15.08,100.0,0.0,0.0,0.0,436.4,1.75,306.0,86169.0
2008-07-30 06:00:00+00:00,15.05,100.0,0.0,0.0,0.0,436.02,1.66,327.0,86133.0
2008-07-30 07:00:00+00:00,15.02,100.0,0.0,0.0,0.0,435.63,1.58,349.0,86096.0
2008-07-30 08:00:00+00:00,14.99,100.0,0.0,0.0,0.0,435.25,1.49,10.0,86059.0
2008-07-30 09:00:00+00:00,15.3,100.0,0.0,0.0,0.0,435.57,1.38,19.0,86051.0
2008-07-30 10:00:00+00:00,15.61,100.0,0.0,0.0,0.0,435.88,1.28,27.0,86042.0
2008-07-30 11:00:00+00:00,15.92,100.0,0.0,0.0,0.0,436.2,1.17,35.0,86034.0
2008-07-30 12:00:00+00:00,17.11,99.02,32.0,0.0,32.0,432.15,1.33,4.0,86053.0
2008-07-30 13:00:00+00:00,18.31,98.04,104.0,0.0,104.0,428.1,1.49,333.0,86073.0
2008-07-30 14:00:00+00:00,19.51,97.06,331.0,113.1,265.0,424.05,1.64,301.0,86093.0
2008-07-30 15:00:00+00:00,19.89,94.12,513.0,179.14,376.0,423.38,1.47,281.0,86068.0
2008-07-30 16:00:00+00:00,20.27,91.19,633.0,192.75,460.0,422.72,1.3,260.0,86042.0
2008-07-30 17:00:00+00:00,20.66,88.25,697.0,193.24,509.0,422.05,1.13,240.0,86017.0
2008-07-30 18:00:00+00:00,20.25,91.13,624.0,116.68,509.0,423.85,1.14,244.0,85983.0
2008-07-30 19:00:00+00:00,19.85,94.01,552.0,93.06,465.0,425.65,1.16,248.0,85949.0
2008-07-30 20:00:00+00:00,19.45,96.89,216.0,9.71,208.0,427.45,1.17,252.0,85915.0
2008-07-30 21:00:00+00:00,18.83,97.93,142.0,0.0,142.0,427.4,1.23,263.0,85923.0
2008-07-30 22:00:00+00:00,18.21,98.96,48.0,0.0,48.0,427.35,1.29,274.0,85932.0
2008-07-30 23:00:00+00:00,17.59,100.0,72.0,0.0,72.0,427.3,1.35,284.0,85940.0
2008-07-31 00:00:00+00:00,17.39,100.0,0.0,0.0,0.0,427.43,1.37,267.0,86005.0
2008-07-31 01:00:00+00:00,17.19,100.0,0.0,0.0,0.0,427.57,1.39,250.0,86070.0
2008-07-31 02:00:00+00:00,16.99,100.0,0.0,0.0,0.0,427.7,1.41,233.0,86135.0
2008-07-31 03:00:00+00:00,16.63,100.0,0.0,0.0,0.0,426.88,1.41,244.0,86138.0
2008-07-31 04:00:00+00:00,16.26,100.0,0.0,0.0,0.0,426.07,1.42,255.0,86141.0
2008-07-31 05:00:00+00:00,15.89,100.0,0.0,0.0,0.0,425.25,1.42,266.0,86144.0
2008-07-31 06:00:00+00:00,15.54,100.0,0.0,0.0,0.0,424.77,1.22,317.0,86093.0
2008-07-31 07:00:00+00:00,15.19,100.0,0.0,0.0,0.0,424.28,1.02,9.0,86042.0
2008-07-31 08:00:00+00:00,14.83,100.0,0.0,0.0,0.0,423.8,0.81,60.0,85991.0
2008-07-31 09:00:00+00:00,15.22,100.0,0.0,0.0,0.0,423.1,0.61,75.0,85988.0
2008-07-31 10:00:00+00:00,15.61,100.0,0.0,0.0,0.0,422.4,0.4,89.0,85985.0
2008-07-31 11:00:00+00:00,16.01,100.0,0.0,0.0,0.0,421.7,0.19,104.0,85983.0
2008-07-31 12:00:00+00:00,16.94,100.0,72.0,219.8,44.0,421.57,0.5,156.0,86019.0
2008-07-31 13:00:00+00:00,17.87,100.0,296.0,548.85,95.0,421.43,0.8,208.0,86056.0
2008-07-31 14:00:00+00:00,18.8,100.0,530.0,697.2,123.0,421.3,1.1,261.0,86093.0
2008-07-31 15:00:00+00:00,19.34,97.43,734.0,774.98,141.0,420.92,1.27,258.0,86056.0
2008-07-31 16:00:00+00:00,19.96,95.83,886.0,817.27,152.0,420.32,1.11,255.0,86019.0
2008-07-31 17:00:00+00:00,19.72,96.21,972.0,836.15,158.0,421.17,1.22,252.0,85983.0
2008-07-31 18:00:00+00:00,19.48,96.59,986.0,837.54,160.0,422.03,1.32,245.0,85946.0
2008-07-31 19:00:00+00:00,19.23,96.97,600.0,129.36,479.0,422.88,1.42,239.0,85909.0
2008-07-31 20:00:00+00:00,18.99,97.35,445.0,72.77,385.0,423.73,1.53,232.0,85872.0
2008-07-31 21:00:00+00:00,18.74,97.74,143.0,0.0,143.0,424.58,1.63,228.0,85881.0
2008-07-31 22:00:00+00:00,18.5,98.12,88.0,0.0,88.0,425.44,1.73,225.0,85889.0
2008-07-31 23:00:00+00:00,18.26,98.5,71.0,0.0,71.0,426.29,1.84,221.0,85898.0
2009-08-01 00:00:00+00:00,18.01,98.88,0.0,0.0,0.0,427.14,1.94,343.0,85892.0
2009-08-01 01:00:00+00:00,17.77,99.26,0.0,0.0,0.0,427.99,2.04,352.0,85912.0
2009-08-01 02:00:00+00:00,17.52,99.64,0.0,0.0,0.0,428.85,2.14,1.0,85932.0
2009-08-01 03:00:00+00:00,17.28,100.0,0.0,0.0,0.0,429.7,2.25,357.0,85929.0
2009-08-01 04:00:00+00:00,17.04,100.0,0.0,0.0,0.0,430.55,2.35,353.0,85926.0
2009-08-01 05:00:00+00:00,16.79,100.0,0.0,0.0,0.0,431.4,2.45,349.0,85923.0
2009-08-01 06:00:00+00:00,16.55,100.0,0.0,0.0,0.0,432.26,2.56,1.0,85892.0
2009-08-01 07:00:00+00:00,16.31,100.0,0.0,0.0,0.0,433.11,2.66,12.0,85861.0
2009-08-01 08:00:00+00:00,16.41,100.0,0.0,0.0,0.0,428.35,2.57,24.0,85830.0
2009-08-01 09:00:00+00:00,16.62,100.0,0.0,0.0,0.0,428.45,2.65,41.0,85835.0
2009-08-01 10:00:00+00:00,16.82,100.0,0.0,0.0,0.0,428.55,2.74,57.0,85841.0
2009-08-01 11:00:00+00:00,17.03,100.0,0.0,0.0,0.0,428.65,2.83,74.0,85847.0
2009-08-01 12:00:00+00:00,18.09,99.92,8.0,0.0,8.0,428.8,3.14,75.0,85881.0
2009-08-01 13:00:00+00:00,19.16,99.83,96.0,0.0,96.0,428.95,3.45,76.0,85915.0
2009-08-01 14:00:00+00:00,20.22,99.75,343.0,130.09,267.0,429.1,3.77,77.0,85949.0
2009-08-01 15:00:00+00:00,20.45,96.67,598.0,318.5,354.0,428.02,3.84,90.0,85932.0
2009-08-01 16:00:00+00:00,20.68,93.6,648.0,207.94,461.0,426.93,3.92,103.0,85915.0
2009-08-01 17:00:00+00:00,20.92,90.52,749.0,254.41,501.0,425.85,4.0,116.0,85898.0
2009-08-01 18:00:00+00:00,20.71,91.06,544.0,65.83,479.0,425.93,3.96,121.0,85847.0
2009-08-01 19:00:00+00:00,20.5,91.6,421.0,33.11,390.0,426.02,3.93,126.0,85796.0
2009-08-01 20:00:00+00:00,20.3,92.14,629.0,287.28,392.0,426.1,3.89,131.0,85745.0
2009-08-01 21:00:00+00:00,19.73,94.76,401.0,142.21,307.0,426.87,3.63,118.0,85751.0
2009-08-01 22:00:00+00:00,19.17,97.38,263.0,155.87,192.0,427.63,3.37,106.0,85756.0
2009-08-01 23:00:00+00:00,18.6,100.0,147.0,269.6,87.0,428.4,3.12,94.0,85762.0
2009-08-02 00:00:00+00:00,18.27,100.0,0.0,0.0,0.0,433.12,3.02,93.0,85796.0
2009-08-02 01:00:00+00:00,17.95,100.0,0.0,0.0,0.0,437.83,2.91,92.0,85830.0
2009-08-02 02:00:00+00:00,17.63,100.0,0.0,0.0,0.0,442.55,2.81,91.0,85864.0
2009-08-02 03:00:00+00:00,17.53,100.0,0.0,0.0,0.0,442.92,2.7,88.0,85864.0
2009-08-02 04:00:00+00:00,17.44,100.0,0.0,0.0,0.0,443.28,2.58,86.0,85864.0
2009-08-02 05:00:00+00:00,17.34,100.0,0.0,0.0,0.0,443.65,2.47,83.0,85864.0
2009-08-02 06:00:00+00:00,17.24,100.0,0.0,0.0,0.0,443.38,2.31,89.0,85824.0
2009-08-02 07:00:00+00:00,17.15,100.0,0.0,0.0,0.0,443.12,2.15,95.0,85784.0
2009-08-02 08:00:00+00:00,17.05,100.0,0.0,0.0,0.0,442.85,1.99,101.0,85745.0
2009-08-02 09:00:00+00:00,17.2,100.0,0.0,0.0,0.0,441.67,2.18,101.0,85765.0
2009-08-02 10:00:00+00:00,17.36,100.0,0.0,0.0,0.0,440.48,2.37,101.0,85784.0
2009-08-02 11:00:00+00:00,17.51,100.0,0.0,0.0,0.0,439.3,2.57,101.0,85804.0
2009-08-02 12:00:00+00:00,18.53,100.0,1.0,0.0,1.0,439.43,2.83,95.0,85833.0
2009-08-02 13:00:00+00:00,19.55,100.0,60.0,0.0,60.0,439.57,3.09,90.0,85861.0
2009-08-02 14:00:00+00:00,20.57,100.0,152.0,5.13,149.0,439.7,3.35,84.0,85889.0
2009-08-02 15:00:00+00:00,20.71,98.49,318.0,27.39,297.0,439.32,3.29,131.0,85867.0
2009-08-02 16:00:00+00:00,20.85,96.98,534.0,94.45,449.0,438.93,3.22,178.0,85844.0
2009-08-02 17:00:00+00:00,21.0,95.47,678.0,169.16,513.0,438.55,3.16,226.0,85821.0
2009-08-02 18:00:00+00:00,20.66,96.69,708.0,191.29,519.0,438.88,3.11,248.0,85765.0
2009-08-02 19:00:00+00:00,20.33,97.92,672.0,202.83,482.0,439.22,3.07,270.0,85708.0
2009-08-02 20:00:00+00:00,20.0,99.14,562.0,185.41,409.0,439.55,3.02,293.0,85651.0
2009-08-02 21:00:00+00:00,19.63,99.43,369.0,101.38,302.0,439.35,3.0,316.0,85657.0
2009-08-02 22:00:00+00:00,19.26,99.71,305.0,274.67,180.0,439.15,2.97,339.0,85663.0
2009-08-02 23:00:00+00:00,18.89,100.0,146.0,270.54,86.0,438.95,2.95,2.0,85668.0
2009-08-03 00:00:00+00:00,18.66,100.0,0.0,0.0,0.0,440.37,2.86,31.0,85734.0
2009-08-03 01:00:00+00:00,18.44,100.0,0.0,0.0,0.0,441.78,2.76,60.0,85799.0
2009-08-03 02:00:00+00:00,18.22,100.0,0.0,0.0,0.0,443.2,2.66,89.0,85864.0
2009-08-03 03:00:00+00:00,18.03,100.0,0.0,0.0,0.0,442.82,2.56,81.0,85869.0
2009-08-03 04:00:00+00:00,17.85,100.0,0.0,0.0,0.0,442.43,2.46,72.0,85875.0
2009-08-03 05:00:00+00:00,17.66,100.0,0.0,0.0,0.0,442.05,2.36,63.0,85881.0
2009-08-03 06:00:00+00:00,17.54,100.0,0.0,0.0,0.0,441.55,2.4,56.0,85833.0
2009-08-03 07:00:00+00:00,17.41,100.0,0.0,0.0,0.0,441.05,2.45,48.0,85784.0
2009-08-03 08:00:00+00:00,17.29,100.0,0.0,0.0,0.0,440.55,2.5,40.0,85736.0
2009-08-03 09:00:00+00:00,17.48,100.0,0.0,0.0,0.0,439.17,2.67,45.0,85748.0
2009-08-03 10:00:00+00:00,17.66,100.0,0.0,0.0,0.0,437.78,2.85,51.0,85759.0
2009-08-03 11:00:00+00:00,17.85,100.0,0.0,0.0,0.0,436.4,3.02,56.0,85770.0
2009-08-03 12:00:00+00:00,18.59,100.0,14.0,0.0,14.0,434.83,3.2,68.0,85810.0
2009-08-03 13:00:00+00:00,19.34,100.0,45.0,0.0,45.0,433.27,3.38,81.0,85850.0
2009-08-03 14:00:00+00:00,20.08,100.0,285.0,59.85,250.0,431.7,3.56,93.0,85889.0
2009-08-03 15:00:00+00:00,20.15,99.81,533.0,203.37,377.0,432.63,3.43,95.0,85864.0
2009-08-03 16:00:00+00:00,20.22,99.62,488.0,66.63,428.0,433.57,3.29,97.0,85838.0
2009-08-03 17:00:00+00:00,20.3,99.43,728.0,224.37,509.0,434.5,3.16,99.0,85813.0
2009-08-03 18:00:00+00:00,20.02,99.62,803.0,321.68,485.0,436.48,3.2,94.0,85779.0
2009-08-03 19:00:00+00:00,19.74,99.81,578.0,109.91,475.0,438.47,3.24,90.0,85745.0
2009-08-03 20:00:00+00:00,19.46,100.0,145.0,2.42,143.0,440.45,3.28,85.0,85711.0
2009-08-03 21:00:00+00:00,19.05,100.0,103.0,0.0,103.0,440.92,3.22,88.0,85736.0
2009-08-03 22:00:00+00:00,18.63,100.0,70.0,0.0,70.0,441.38,3.15,91.0,85762.0
2009-08-03 23:00:00+00:00,18.22,100.0,57.0,0.0,57.0,441.85,3.09,94.0,85787.0
2009-08-04 00:00:00+00:00,18.09,100.0,0.0,0.0,0.0,444.63,2.91,142.0,85818.0
2009-08-04 01:00:00+00:00,17.97,100.0,0.0,0.0,0.0,447.42,2.72,191.0,85850.0
2009-08-04 02:00:00+00:00,17.85,100.0,0.0,0.0,0.0,450.2,2.54,240.0,85881.0
2009-08-04 03:00:00+00:00,17.53,100.0,0.0,0.0,0.0,448.77,2.4,243.0,85884.0
2009-08-04 04:00:00+00:00,17.22,100.0,0.0,0.0,0.0,447.33,2.26,246.0,85886.0
2009-08-04 05:00:00+00:00,16.9,100.0,0.0,0.0,0.0,445.9,2.12,249.0,85889.0
2009-08-04 06:00:00+00:00,16.74,100.0,0.0,0.0,0.0,445.78,2.07,252.0,85844.0
2009-08-04 07:00:00+00:00,16.57,100.0,0.0,0.0,0.0,445.67,2.02,255.0,85799.0
2009-08-04 08:00:00+00:00,16.41,100.0,0.0,0.0,0.0,445.55,1.97,258.0,85753.0
2009-08-04 09:00:00+00:00,16.58,100.0,0.0,0.0,0.0,445.6,2.02,259.0,85756.0
2009-08-04 10:00:00+00:00,16.75,100.0,0.0,0.0,0.0,445.65,2.06,259.0,85759.0
2009-08-04 11:00:00+00:00,16.92,100.0,0.0,0.0,0.0,445.7,2.11,260.0,85762.0
2009-08-04 12:00:00+00:00,17.92,100.0,8.0,0.0,8.0,446.35,2.43,252.0,85787.0
2009-08-04 13:00:00+00:00,18.91,100.0,72.0,0.0,72.0,447.0,2.75,245.0,85813.0
2009-08-04 14:00:00+00:00,19.91,100.0,317.0,94.0,262.0,447.65,3.08,237.0,85838.0
2009-08-04 15:00:00+00:00,19.94,100.0,211.0,11.73,202.0,447.82,2.83,233.0,85813.0
2009-08-04 16:00:00+00:00,19.97,100.0,248.0,14.43,235.0,447.98,2.58,229.0,85787.0
2009-08-04 17:00:00+00:00,20.01,100.0,340.0,19.45,321.0,448.15,2.33,225.0,85762.0
2009-08-04 18:00:00+00:00,19.83,100.0,371.0,21.23,350.0,447.68,2.21,224.0,85725.0
2009-08-04 19:00:00+00:00,19.66,100.0,457.0,43.73,416.0,447.22,2.08,224.0,85688.0
2009-08-04 20:00:00+00:00,19.49,100.0,420.0,56.94,373.0,446.75,1.96,223.0,85651.0
2009-08-04 21:00:00+00:00,19.26,100.0,267.0,25.73,250.0,445.73,1.77,222.0,85660.0
2009-08-04 22:00:00+00:00,19.04,100.0,176.0,22.02,166.0,444.72,1.59,221.0,85668.0
2009-08-04 23:00:00+00:00,18.81,100.0,102.0,86.34,83.0,443.7,1.41,220.0,85677.0
2009-08-05 00:00:00+00:00,18.49,100.0,0.0,0.0,0.0,440.67,1.03,228.0,85784.0
2009-08-05 01:00:00+00:00,18.17,100.0,0.0,0.0,0.0,437.63,0.66,236.0,85892.0
2009-08-05 02:00:00+00:00,17.85,100.0,0.0,0.0,0.0,434.6,0.29,244.0,86000.0
2009-08-05 03:00:00+00:00,17.61,100.0,0.0,0.0,0.0,435.47,0.4,245.0,85997.0
2009-08-05 04:00:00+00:00,17.38,100.0,0.0,0.0,0.0,436.33,0.52,247.0,85994.0
2009-08-05 05:00:00+00:00,17.15,100.0,0.0,0.0,0.0,437.2,0.63,248.0,85991.0
2009-08-05 06:00:00+00:00,16.94,100.0,0.0,0.0,0.0,436.88,0.78,259.0,85943.0
2009-08-05 07:00:00+00:00,16.74,100.0,0.0,0.0,0.0,436.57,0.93,270.0,85895.0
2009-08-05 08:00:00+00:00,16.53,100.0,0.0,0.0,0.0,436.25,1.08,281.0,85847.0
2009-08-05 09:00:00+00:00,16.62,100.0,0.0,0.0,0.0,435.42,1.09,312.0,85869.0
2009-08-05 10:00:00+00:00,16.7,100.0,0.0,0.0,0.0,434.58,1.11,343.0,85892.0
2009-08-05 11:00:00+00:00,16.79,100.0,0.0,0.0,0.0,433.75,1.13,14.0,85915.0
2009-08-05 12:00:00+00:00,17.7,99.25,33.0,0.0,33.0,431.93,1.19,4.0,85949.0
2009-08-05 13:00:00+00:00,18.61,98.49,142.0,27.3,132.0,430.12,1.24,354.0,85983.0
2009-08-05 14:00:00+00:00,19.52,97.74,134.0,1.71,133.0,428.3,1.3,345.0,86017.0
2009-08-05 15:00:00+00:00,19.8,95.12,139.0,3.91,136.0,425.68,1.36,339.0,85980.0
2009-08-05 16:00:00+00:00,20.09,92.5,278.0,16.63,263.0,423.07,1.42,333.0,85943.0
2009-08-05 17:00:00+00:00,20.38,89.88,644.0,136.08,511.0,420.45,1.48,328.0,85906.0
2009-08-05 18:00:00+00:00,20.24,89.89,39.0,0.0,39.0,420.23,1.45,314.0,85875.0
2009-08-05 19:00:00+00:00,20.1,89.9,345.0,20.26,326.0,420.02,1.42,300.0,85844.0
2009-08-05 20:00:00+00:00,19.97,89.91,319.0,21.8,301.0,419.8,1.39,285.0,85813.0
2009-08-05 21:00:00+00:00,19.42,93.27,164.0,1.51,163.0,421.73,1.3,289.0,85844.0
2009-08-05 22:00:00+00:00,18.88,96.64,117.0,0.0,117.0,423.67,1.21,292.0,85875.0
2009-08-05 23:00:00+00:00,18.33,100.0,62.0,0.0,62.0,425.6,1.12,295.0,85906.0
2009-08-06 00:00:00+00:00,17.96,100.0,0.0,0.0,0.0,427.4,0.99,266.0,85943.0
2009-08-06 01:00:00+00:00,17.59,100.0,0.0,0.0,0.0,429.2,0.87,238.0,85980.0
2009-08-06 02:00:00+00:00,17.23,100.0,0.0,0.0,0.0,431.0,0.74,209.0,86017.0
2009-08-06 03:00:00+00:00,16.91,100.0,0.0,0.0,0.0,432.03,0.9,223.0,86031.0
2009-08-06 04:00:00+00:00,16.6,100.0,0.0,0.0,0.0,433.07,1.06,236.0,86045.0
2009-08-06 05:00:00+00:00,16.28,100.0,0.0,0.0,0.0,434.1,1.21,250.0,86059.0
2009-08-06 06:00:00+00:00,16.1,100.0,0.0,0.0,0.0,433.37,1.31,276.0,86011.0
2009-08-06 07:00:00+00:00,15.93,100.0,0.0,0.0,0.0,432.63,1.41,302.0,85963.0
2009-08-06 08:00:00+00:00,15.75,100.0,0.0,0.0,0.0,431.9,1.5,329.0,85915.0
2009-08-06 09:00:00+00:00,16.03,100.0,0.0,0.0,0.0,431.73,1.43,345.0,85934.0
2009-08-06 10:00:00+00:00,16.32,100.0,0.0,0.0,0.0,431.57,1.37,1.0,85954.0
2009-08-06 11:00:00+00:00,16.6,100.0,0.0,0.0,0.0,431.4,1.3,17.0,85974.0
2009-08-06 12:00:00+00:00,17.89,99.68,68.0,175.62,46.0,431.22,1.49,54.0,86005.0
2009-08-06 13:00:00+00:00,19.18,99.36,290.0,499.48,107.0,431.03,1.69,91.0,86036.0
2009-08-06 14:00:00+00:00,20.47,99.04,523.0,650.36,142.0,430.85,1.89,129.0,86068.0
2009-08-06 15:00:00+00:00,20.65,97.37,349.0,37.73,320.0,430.72,1.54,147.0,86045.0
2009-08-06 16:00:00+00:00,20.83,95.71,375.0,26.6,351.0,430.58,1.18,166.0,86022.0
2009-08-06 17:00:00+00:00,21.01,94.04,646.0,137.02,512.0,430.45,0.83,185.0,86000.0
2009-08-06 18:00:00+00:00,20.95,94.23,537.0,61.6,476.0,430.83,0.67,189.0,85963.0
2009-08-06 19:00:00+00:00,20.89,94.42,492.0,57.55,438.0,431.22,0.51,192.0,85926.0
2009-08-06 20:00:00+00:00,20.84,94.61,620.0,270.09,397.0,431.6,0.34,196.0,85889.0
2009-08-06 21:00:00+00:00,20.37,96.41,162.0,1.51,161.0,432.75,0.4,202.0,85903.0
2009-08-06 22:00:00+00:00,19.9,98.2,212.0,61.83,184.0,433.9,0.46,208.0,85918.0
2009-08-06 23:00:00+00:00,19.43,100.0,33.0,0.0,33.0,435.05,0.52,214.0,85932.0
2009-08-07 00:00:00+00:00,18.91,100.0,0.0,0.0,0.0,434.97,0.58,213.0,85980.0
2009-08-07 01:00:00+00:00,18.4,100.0,0.0,0.0,0.0,434.88,0.64,213.0,86028.0
2009-08-07 02:00:00+00:00,17.89,100.0,0.0,0.0,0.0,434.8,0.7,213.0,86076.0
2009-08-07 03:00:00+00:00,17.57,100.0,0.0,0.0,0.0,435.48,0.97,224.0,86087.0
2009-08-07 04:00:00+00:00,17.25,100.0,0.0,0.0,0.0,436.17,1.24,234.0,86099.0
2009-08-07 05:00:00+00:00,16.93,100.0,0.0,0.0,0.0,436.85,1.5,245.0,86110.0
2009-08-07 06:00:00+00:00,16.73,100.0,0.0,0.0,0.0,436.7,1.63,187.0,86062.0
2009-08-07 07:00:00+00:00,16.53,100.0,0.0,0.0,0.0,436.55,1.76,128.0,86014.0
2009-08-07 08:00:00+00:00,16.33,100.0,0.0,0.0,0.0,436.4,1.89,70.0,85966.0
2009-08-07 09:00:00+00:00,16.49,100.0,0.0,0.0,0.0,435.95,1.88,76.0,85983.0
2009-08-07 10:00:00+00:00,16.66,100.0,0.0,0.0,0.0,435.5,1.86,82.0,86000.0
2009-08-07 11:00:00+00:00,16.82,100.0,0.0,0.0,0.0,435.05,1.85,88.0,86017.0
2009-08-07 12:00:00+00:00,18.01,100.0,68.0,183.87,45.0,434.97,2.03,92.0,86045.0
2009-08-07 13:00:00+00:00,19.19,100.0,207.0,155.52,150.0,434.88,2.21,96.0,86073.0
2009-08-07 14:00:00+00:00,20.38,100.0,285.0,59.7,250.0,434.8,2.39,101.0,86101.0
2009-08-07 15:00:00+00:00,20.46,99.76,522.0,184.6,380.0,435.35,2.56,116.0,86096.0
2009-08-07 16:00:00+00:00,20.54,99.53,296.0,17.72,280.0,435.9,2.73,132.0,86090.0
2009-08-07 17:00:00+00:00,20.62,99.29,638.0,129.78,511.0,436.45,2.9,147.0,86084.0
2009-08-07 18:00:00+00:00,20.16,99.53,836.0,377.51,462.0,435.58,2.65,143.0,86048.0
2009-08-07 19:00:00+00:00,19.7,99.76,920.0,786.32,182.0,434.72,2.4,140.0,86011.0
2009-08-07 20:00:00+00:00,19.25,100.0,789.0,746.05,173.0,433.85,2.15,136.0,85974.0
2009-08-07 21:00:00+00:00,18.69,100.0,423.0,175.81,307.0,434.03,1.96,125.0,85983.0
2009-08-07 22:00:00+00:00,18.13,100.0,274.0,187.97,189.0,434.22,1.77,114.0,85991.0
2009-08-07 23:00:00+00:00,17.57,100.0,144.0,285.68,82.0,434.4,1.57,103.0,86000.0
2009-08-08 00:00:00+00:00,17.42,100.0,0.0,0.0,0.0,433.28,1.79,103.0,86034.0
2009-08-08 01:00:00+00:00,17.28,100.0,0.0,0.0,0.0,432.17,2.0,102.0,86068.0
2009-08-08 02:00:00+00:00,17.14,100.0,0.0,0.0,0.0,431.05,2.22,102.0,86101.0
2009-08-08 03:00:00+00:00,16.95,100.0,0.0,0.0,0.0,430.48,2.16,67.0,86104.0
2009-08-08 04:00:00+00:00,16.76,100.0,0.0,0.0,0.0,429.92,2.09,32.0,86107.0
2009-08-08 05:00:00+00:00,16.57,100.0,0.0,0.0,0.0,429.35,2.03,358.0,86110.0
2009-08-08 06:00:00+00:00,16.35,100.0,0.0,0.0,0.0,429.72,1.95,358.0,86070.0
2009-08-08 07:00:00+00:00,16.13,100.0,0.0,0.0,0.0,430.08,1.88,359.0,86031.0
2009-08-08 08:00:00+00:00,15.91,100.0,0.0,0.0,0.0,430.45,1.81,359.0,85991.0
2009-08-08 09:00:00+00:00,16.21,100.0,0.0,0.0,0.0,430.37,1.95,13.0,86008.0
2009-08-08 10:00:00+00:00,16.52,100.0,0.0,0.0,0.0,430.28,2.1,26.0,86025.0
2009-08-08 11:00:00+00:00,16.82,100.0,0.0,0.0,0.0,430.2,2.25,40.0,86042.0
2009-08-08 12:00:00+00:00,17.71,100.0,40.0,16.01,38.0,434.37,2.4,62.0,86073.0
2009-08-08 13:00:00+00:00,18.59,100.0,171.0,70.91,145.0,438.53,2.55,84.0,86104.0
2009-08-08 14:00:00+00:00,19.48,100.0,282.0,56.25,249.0,442.7,2.7,107.0,86135.0
2009-08-08 15:00:00+00:00,19.64,98.12,483.0,135.1,379.0,442.1,2.61,112.0,86121.0
2009-08-08 16:00:00+00:00,19.8,96.25,667.0,226.84,462.0,441.5,2.51,116.0,86107.0
2009-08-08 17:00:00+00:00,19.97,94.37,134.0,3.06,131.0,440.9,2.41,121.0,86093.0
